RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
395091,594,"Shelbyville, TN",msa,TN,98988,99178,99150,99251,99285,99504,99825,100264,100675,101048,101500,101932,102734,103220,103801,104002,104290,104671,104917,105349,105561,105948,106054,106266,106406,106651,106788,106882,107074,107403,107848,108300,108761,109204,109244,109590,109484,109704,109697,110241,110674,110932,111045,111137,110982,110665,110336,110051,110024,110120,110431,110690,110776,110812,111261,111896,112796,113284,113926,114469,113923,114873,115974,117941,118232,118477,118993,119745,120312,121019,121863,122964,123974,122692,121150,119586,122176,122887,125646,126338,129125,129689,130264,130688,131325,131706,132300,132732,133290,133322,133058,132916,131244,129413,127110,126638,125603,124942,124036,123930,123618,123543,123354,123192,122864,122747,122707,122458,122202,122094,122033,121841,121295,120751,120065,119382,118683,118158,117697,117264,116931,116802,116772,116749,116631,116628,116579,116494,116302,116063,115715,115203,114761,114372,113960,113573,113168,113065,112863,112801,112751,112796,112712,112470,112337,112405,112515,112520,112408,112450,112387,112384,112350,112513,112715,112832,112973,113138,113325,113497,113555,113768,113864,114075,114181,114472,114777,115103,115380,115773,116198,116657,116968,117408,117837,118308,118676,119091,119535,119901,120250,120656,121108,121563,121965,122458,122970,123502,124051,124640,125307,125959,126732,127457,128259,128929,129455,129887,130319,130937,131602,132356,133122,133817,134648,135469,136454,137342,138301,139242,140154,141049,142063,143106,,,,,159854,161258,163166,165048,167082,168031,168877,168916,169161,169845,170959,171981,173005,173979,174988,175127,175358,176277,177946,179942,181893,182886,183781,185147,186500,188991,190050,191482,191847,192710,193597,194174,195255,197409,200350,202607,204224,205767,209012,213023,217006,220360,226743,232482,238781,242074,251732,260183,265948,267475,271194,277761,282078,284493,284816,285186,286494,286313
394819,595,"Malone, NY",msa,NY,54783,55332,55585,56267,56620,57021,57369,57725,58107,58433,58938,59464,60170,60621,61028,61333,61653,61846,61938,62059,62255,62535,62978,63422,63965,64568,65356,66145,66757,67335,67757,68101,68375,68695,69107,69545,70081,70667,71222,71760,72183,72543,72736,73349,74240,75376,75973,76387,76754,77513,78300,79124,80235,81486,82656,83179,83669,84193,85037,85822,86639,87512,88463,89487,90470,91453,92300,92996,93734,94379,95011,95463,96033,96414,96763,96863,96883,96749,96486,96605,96759,97172,97367,97655,97772,97794,97817,97886,97789,97417,96878,96743,96733,96861,96861,96928,97037,97005,96851,96417,96036,95550,94976,94402,93871,93506,93073,92693,92357,92103,91823,91554,91223,90873,90451,89918,89227,88582,88126,87971,87885,87862,87824,87879,87911,88055,88185,88306,88352,88280,88175,87830,87482,87099,86847,86655,86575,86535,86562,86514,86952,87433,88047,88145,88179,88120,88152,88183,88239,88288,88319,88371,88376,88402,88484,88608,88745,88819,88917,89074,89371,89716,90128,90418,90623,90680,90630,90627,90685,90968,91344,91840,92312,92896,93555,94202,94562,94739,94873,95125,95363,95555,95766,96135,96634,97159,97611,97918,98150,98319,98789,99292,99845,100282,100712,101188,101632,102176,102763,103361,103924,104409,104833,105223,105619,106043,106437,106909,107364,108030,108668,109380,109983,110495,111022,111620,112320,112993,113565,114160,114686,115125,115571,116017,116435,116790,117141,117668,118209,118789,119343,119875,120338,120721,121102,121539,121904,122273,122887,123591,124211,,124058,123926,124042,124286,124694,124729,124796,124852,125699,126606,128334,130089,132071,133369,134231,134901,135568,136552,137508,138346,139096,141974,144706,147004,147205,147530,148123,149269,150440,151829,152675,153728,153883,153985
394963,596,"Paris, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82775,82631,82700,82666,82600,82397,82124,81964,81610,81466,81352,81441,81488,81468,81660,81693,81662,81383,81030,80771,80559,80498,80392,80209,80078,80016,80111,80162,80179,80131,80106,80133,80253,80382,80554,80526,80596,80652,80997,81326,81645,81807,81827,81902,81996,82346,82766,83258,83670,83983,84382,84806,85242,85536,85906,86296,86816,87315,88016,88659,89400,90063,90718,91291,91708,92048,92322,92612,93021,93497,93966,94378,94668,94952,95400,95966,96554,96651,96649,96849,97392,97986,98424,98814,99249,99732,100288,100750,101153,101552,102109,102751,103451,104202,105067,106018,106764,107469,107965,108392,108660,108910,109337,109728,110268,110728,111982,113088,114321,114805,115371,115791,116001,116242,116591,117136,117606,117933,118203,118506,118852,119258,119614,120008,120459,121087,121817,122514,122996,123247,123490,123359,123350,123257,123448,123696,124081,124503,125051,125619,126735,127671,,132443,135073,136605,139511,142557,145577,147361,149111,150520,151783,155558,159444,163738,165310,167069,168025,170794,173472,176635,178192,179876,180064,181646
395008,597,"Pullman, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202718,204093,204779,206278,207051,208129,209331,210824,212531,213693,214486,214760,214942,215004,214483,214388,214203,214429,214389,214504,214805,214698,213903,212801,211648,211179,209794,208662,206795,205472,203954,202739,201623,200493,199014,197131,195013,193081,191066,189410,187554,186511,185458,185016,184492,184042,183513,182787,182191,181845,181314,180735,,170062,164616,163476,163392,163359,163089,161941,160987,160476,160412,160346,161261,162041,162758,162320,161836,161549,162246,163219,164424,165213,165975,166702,167320,168027,168804,170104,172255,174429,176363,177615,178911,180137,181324,182445,183736,184925,186131,187245,188108,189012,190180,191690,193143,194234,195246,196124,197142,198207,199498,200913,202462,203977,205602,207137,208649,209932,211406,212965,214749,216414,218354,220273,222199,224082,225841,227677,229451,231142,233013,234823,236994,238998,241234,243657,245813,247818,249615,251710,253741,255650,257589,259593,261882,264397,267138,269764,271789,273226,274637,276284,278219,279401,280192,280733,281902,283417,285032,286457,287519,288477,289465,290708,291917,293052,294465,296104,297885,299383,299668,300002,299875,300273,300339,300948,301893,303141,304340,305879,307499,309275,311689,313852,,326086,333442,338224,342791,348059,352785,357606,362720,368212,372306,378063,383142,386899,387969,389228,391764,397975,404381,410691,413504,416658,409789,401740
394838,598,"Mason City, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107614,107830,107636,107240,106649,106259,106000,105726,105522,105474,105500,105756,106140,106644,106757,106695,105929,105728,105549,105885,105770,105587,105469,105227,105113,105120,105113,105071,104926,104987,105019,104966,104998,105076,105268,105323,105340,105423,105405,105225,105034,104976,105001,104888,104850,105016,105305,105577,105778,106028,106114,106099,106005,105998,106053,106099,106201,106431,106754,107107,107472,107945,108398,108793,109020,109296,109442,109532,109456,109491,109635,110003,110305,110551,110633,110780,110863,110956,111081,111349,111923,112593,113102,113448,113881,114306,114792,115065,115445,115534,115547,115476,115681,115897,116196,116784,117520,118291,118707,119051,119380,119590,119855,120125,120371,120655,120900,121933,122844,123862,124241,124637,124935,125112,125358,125617,126004,126325,126648,126870,127161,127351,127649,127889,128285,128633,129108,129622,130210,130553,130809,130871,130933,130943,131074,131185,131360,131582,131653,131771,131969,132668,133346,,136392,138051,139190,140241,141480,142509,143635,144900,145826,146612,148408,150322,152187,152624,153150,153518,154520,155529,156838,157635,158608,159634,161240
394567,599,"Ellensburg, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255436,254656,254018,251501,249172,245669,243188,240580,239146,237916,236788,233894,231021,228273,227744,226921,226274,225228,224320,223164,221898,220694,219087,217418,215744,214614,213555,212069,210938,209749,209259,208394,207898,207497,207248,207231,207303,207372,207424,207192,207295,207232,207760,207954,208391,208736,209296,210352,211642,213064,214376,215371,216653,217578,218762,219637,220656,221629,222794,224126,225926,227729,229480,230826,232135,233405,234638,235653,236509,237284,238256,239721,241252,242787,244188,245792,247601,249232,250862,252279,253811,255363,257148,259382,261648,263806,265694,267565,269666,271537,273393,275012,276660,278342,280170,282500,284693,287116,289402,291906,294351,296615,,297058,,,302856,308617,308693,308517,308213,311260,314318,316574,319530,321882,324775,325861,327430,328603,330584,332384,334386,335803,337155,338701,340597,342540,344757,346393,346413,345854,345912,346907,347927,348476,349822,351242,353193,355321,358176,360757,364898,372129,380514,389583,398210,410663,426648,438838,450501,458993,469966,480873,494233,505810,515948,524083,534149,543893,544871,546786,550518,562872,563274,560258,552708,554905
394903,600,"Natchez, MS",msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85034,85278,85399,85643,85711,85732,85748,85877,85971,86001,86163,86316,86278,85978,85889,85829,85747,85768,85943,86232,85887,85526,85271,85157,85147,85230,85591,85618,85366,85046,84878,84488,83851,83422,83352,83473,83723,83869,84204,84310,84562,84685,84757,84447,84437,84752,85500,86130,86499,86667,86867,86978,87101,87054,87479,88037,88651,88738,88745,88610,88730,88752,89028,89400,89694,89989,89966,89491,88703,87916,87937,88045,88288,88195,88166,88205,88108,88036,87828,87751,87617,87575,87815,88125,88441,88628,89015,89571,90125,90633,90968,91435,91790,92201,92506,92837,93197,93509,93677,93901,94103,94503,94586,94635,94603,94854,95233,95754,96482,96791,97145,97229,97648,97960,98123,98562,97913,97330,96406,96479,96228,95952,95460,95346,95236,95193,95111,95335,95456,95756,95983,96268,96442,96476,96669,96747,96857,97099,97349,97744,98028,98392,98462,98567,99000,98650,98431,,97196,97449,98797,99455,99862,99967,99898,99636,99640,99565,99779,99617,99493,99049,98454,99515,101694,104045,105129,105161,105308,105399,105669,106389,107037,108029,108786,110099,111231,112982,114017,115141,115775,116464,116650,116918,116906,116553,116353,116351
394326,601,"Amsterdam, NY",msa,NY,59679,59888,60050,60474,61011,61615,62103,62372,62592,62884,63308,63753,64267,64722,65149,65520,65790,66121,66400,66901,67348,67845,68357,68851,69400,69885,70472,71032,71641,72233,72784,73232,73713,74257,74781,75307,75898,76534,77066,77538,77893,78222,78343,79161,80172,,82104,82700,83203,84084,84829,85510,86561,87769,89143,89919,90601,91120,92065,93018,94075,94992,95925,96848,97807,98748,99629,100518,101301,102126,102787,103528,104201,104547,104759,104721,104816,104777,104556,104756,105013,105558,105867,106236,106565,106696,106728,106717,106498,106152,105495,105373,105342,105585,106727,107752,108936,108860,108875,108428,107910,107250,106747,106392,106061,105643,105006,104454,104083,103865,103605,103266,102864,102458,101836,101184,100223,99531,99083,99099,99117,99129,99140,99264,99237,99295,99354,99392,99305,99182,99061,98814,98450,98104,97776,97521,97553,97738,98017,97989,97949,97886,97864,97737,97548,97389,97323,97257,97242,97220,97274,97393,97586,97813,97846,97832,97773,97884,98004,98260,98590,98972,99249,99379,99513,99640,99729,99778,99804,100105,100460,100959,101372,101849,102446,102905,103254,103515,103746,104038,104139,104345,104548,104895,105332,105710,106032,106278,106572,106801,107068,107268,107535,107807,108232,108669,109076,109496,109985,110536,111084,111511,111862,112134,112504,112928,113366,113942,114495,115092,115575,116054,116499,116888,117308,117750,118271,118867,119434,119883,120326,120664,120934,121045,121248,121548,121966,122346,122836,123288,123769,124000,124214,124389,124708,125112,125569,125946,126492,127016,127653,127869,128166,128419,128818,129134,129526,129634,129796,130121,131216,132367,,136243,138277,139654,140973,142324,143674,145013,146181,147107,147714,150763,153765,156416,156601,156744,157410,158737,160168,161530,162343,163227,163338,163451
394628,602,"Gardnerville Ranchos, NV",msa,NV,206718,207429,208146,209522,210414,211070,211666,212725,214119,215464,217035,218622,220639,222126,223559,224721,226292,227938,229598,231082,232452,233731,235019,236241,237669,239456,241368,243174,244978,247135,249456,251234,252723,254118,256132,258166,260423,262717,265204,267772,270608,273682,276854,280155,283996,288569,293472,298690,303885,310762,318287,326964,336311,347194,354953,,352440,352892,360286,365620,372198,379099,390067,399937,408506,412935,417657,424618,431609,438028,440940,443265,445961,448074,449405,448795,451137,453368,454935,453237,448806,437639,426103,415623,411671,406759,404565,402100,404163,405929,410230,410540,406934,398718,391148,389874,393266,394846,390498,381552,371697,362627,353959,346530,339209,332520,326570,321116,315931,311420,306036,300873,294539,288846,283131,279013,275548,272722,269601,266403,263110,260030,257518,255575,253342,251301,249478,248534,246955,245194,242759,240206,236959,233994,230672,227451,223996,221394,219520,218775,218844,219523,219801,219510,218697,218381,218466,219263,219618,220298,221437,223801,226865,230136,233204,236226,238968,242404,246105,250491,254222,258290,262256,266567,271218,275582,280000,283357,286013,288641,291377,294842,297371,299410,300749,302703,305370,308729,311917,314286,315915,317898,320442,325738,330530,335183,337268,338844,340193,341786,343890,345597,346689,347889,350456,353970,356846,359043,359582,362014,365027,369468,373655,376397,379085,381553,384293,386279,387468,387966,388712,389355,391783,395231,399001,401686,404599,409793,415328,421826,427616,433669,437974,441470,444040,448478,452892,459121,461723,463097,465518,466716,469314,468619,470346,470629,471342,470872,470842,471183,472132,473894,475246,479129,480425,482271,484068,487935,491805,497113,503025,512473,522793,531051,538258,546720,562179,583977,607540,628878,645223,656737,668901,680694,693583,705423,716816,726644,730022,725948,721924,710030,706079,698584,690097,679894
394625,603,"Galesburg, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67892,67913,67712,67208,66487,65792,65273,64772,64392,64025,63900,63827,63817,63822,63771,63662,63536,63406,63425,63362,63336,63154,63223,63330,63503,63535,63399,63189,62858,62682,62649,62442,62297,62213,62351,62492,62523,62610,62655,62698,62625,62560,62579,62653,62903,63170,63494,63700,63887,64108,64273,64433,64558,64709,64856,65228,65588,66010,66200,66467,66727,67073,67471,67918,68348,68693,69022,69280,69513,69725,69914,70141,,69312,68912,69201,69391,69628,69858,70167,70393,70569,70698,70916,71242,71623,71967,72269,72524,72824,73143,73523,73834,74173,74415,74748,75101,75488,75819,76094,76366,76678,76953,77286,77584,77856,78078,78328,78667,79042,79393,79666,79867,79990,80092,80242,80407,80597,80747,80975,81305,81703,82140,82491,82840,83121,83423,83706,83973,84094,83960,83858,83925,84219,84475,84589,84331,84032,83643,83411,83203,83097,83458,83864,84957,85981,87111,87799,88443,89131,89837,90533,91129,91340,91492,92221,93218,94413,94988,95510,95796,96558,97079,97614,97715,97227,97414,97232
394527,604,"Del Rio, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105436,105409,105199,104951,104769,104453,104081,103227,102544,101843,101533,101390,101380,101259,101186,100993,101089,101056,101128,100977,100887,100801,100745,100646,100404,100181,99928,99869,99964,100121,100300,100240,100174,100174,100332,100563,100700,100862,101027,101163,101325,101444,101607,101805,102066,102408,102773,103167,103669,104052,104432,104735,105250,105673,106153,106666,107238,107757,108165,108817,109467,110014,110373,110733,111100,111429,111774,112421,113160,113785,114323,114874,115599,116264,116908,117469,117971,118458,118935,119486,119941,120394,120545,120922,121412,122052,122628,123102,123715,124235,124840,125336,126064,126759,127592,128259,128716,129081,129447,129838,130128,130378,130640,131047,131335,131730,132191,132639,132995,133232,133546,133952,134373,134693,134909,135215,135656,136184,136691,137198,137753,138261,138830,139494,140125,140720,141124,141668,142396,143107,143613,143789,143606,143386,143065,143068,143149,143415,143494,143736,143859,144422,144928,,149465,152146,153572,154904,156207,157676,159199,160723,161828,162698,166019,169397,173442,174664,176090,176978,179703,182372,184964,186120,187479,187564,188867
395144,605,"Tahlequah, OK",msa,OK,76810,77015,77146,77508,77942,78446,79009,79441,79890,80119,80375,80649,81176,81831,82487,83000,83473,83821,84018,84270,84373,84639,84630,84789,84885,85155,85429,85820,86260,86676,86896,86998,87060,87306,87467,87664,87941,88232,88660,88900,89120,89464,89780,90214,90369,90555,90755,91056,91459,91909,92346,92759,93066,93290,93321,93498,93660,94066,94318,94554,95157,95514,95982,96104,96432,97015,97439,97993,98155,98333,98428,98624,98895,99364,99879,100572,100922,101151,101083,101329,101603,102019,102272,102652,102956,103353,103590,103876,104092,104393,104660,104915,105141,105311,105411,105548,105703,105923,,103982,103007,103105,103174,103204,103186,103073,103004,103022,103109,103223,103540,103728,103916,103834,103970,104198,104556,104837,104931,104928,104967,104034,103203,102308,102343,102241,102215,102135,102095,101956,100949,101110,101182,102374,102343,102603,102757,103028,103279,103677,103892,103311,102568,101938,102242,102586,103056,103446,103786,103866,103878,103779,103888,102792,101979,101237,101617,101909,102178,102597,103008,103451,103795,104042,104279,103581,102827,101839,101883,102086,102302,102551,102687,103115,103552,104078,104441,104899,105334,105834,106243,106723,107160,107581,107958,108562,109098,109500,109682,108165,106778,105481,105793,106135,106381,106758,106981,107134,107259,107418,107669,108043,107650,107277,106739,107065,107492,107871,108255,108643,109136,109520,109818,110358,110987,111532,111289,110966,110884,111282,111721,112007,112314,112751,113148,113777,114553,114436,114125,113548,113920,114262,114752,115218,115630,115964,116311,116832,118390,119975,121501,121696,121867,121056,120267,119655,119916,120520,121373,122500,124081,125319,126767,128092,129712,131596,133561,135369,136845,138240,139899,141455,142796,146289,149669,153207,154732,156259,156434,157548,158734,161234,162308,163506,163821,164114
394548,606,"Durant, OK",msa,OK,66599,66859,66931,67083,67452,68012,68598,68811,69042,69343,69785,70225,70716,71125,71465,71763,71962,72256,72492,72863,73202,73570,73863,74058,74231,74482,74667,75013,75158,75383,75490,75890,76220,76597,76756,76937,76972,77133,77319,77617,77832,78121,78349,78659,78819,79044,79258,79518,79947,80332,80781,81029,81236,81452,81665,82140,82572,83072,83330,83483,83742,84227,84873,85385,85688,86052,86446,86859,87186,87529,87856,88197,88449,88805,89251,89698,90041,90238,90536,90917,91406,91870,92300,92716,93128,93438,93704,93863,94170,94547,94952,95188,95287,95424,95653,95851,95973,95982,96075,96297,97046,97983,98842,99733,100552,101307,101608,101712,101713,,,,,93594,93883,93970,94009,94156,94545,94963,94900,93764,92655,91880,92130,92942,93935,94838,95127,95262,94973,94566,94089,94062,94119,94233,94347,94359,94332,94169,94175,94036,94069,94079,94475,94919,95392,95777,96024,96250,96506,96794,96981,96945,96949,96950,97136,97399,97647,97879,97940,98068,98246,98528,98772,98740,98691,98700,99072,99547,100059,100454,100822,101093,101349,101592,101923,102029,102144,102254,102574,103005,103396,103806,103981,104152,104345,104616,104943,105116,105283,105528,105993,106486,106888,107278,107489,107739,107940,108284,108591,109103,109230,109335,109266,109755,110264,110771,111212,111527,111902,112145,112565,113123,113755,114452,115162,115570,116038,116293,116860,117251,117692,118127,118607,119283,120055,120839,121504,122091,122717,123252,123757,124201,124657,125117,125608,126149,,129371,131026,131250,131392,131482,131804,132128,132516,132943,133625,134374,135715,137031,139137,140422,142061,143067,144638,145353,145715,146209,147164,148386,149444,153082,156665,160439,161599,162566,163373,165921,168798,171533,172621,173772,174140,174462
753911,607,"Ozark, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75642,75781,75868,75981,76021,76007,76042,76159,76353,76508,76588,76632,76832,76993,77251,77504,77842,78108,78276,78564,78924,79371,79759,80312,80927,81659,82245,82840,83355,83827,84228,84680,85247,85929,86585,87146,87692,88207,88768,89279,89713,90166,90554,91035,91356,91660,91855,92339,92855,93412,93624,93853,93927,94172,94301,94628,94929,95324,95618,95793,95877,95878,95891,95935,95938,95892,96171,96504,97195,97442,97606,97441,97297,96877,96354,95895,95619,95555,95118,94731,94128,93750,93100,92495,92043,91964,91954,91828,91650,91339,91135,90866,90791,90631,90492,90081,89623,89268,89187,89204,89255,89292,89549,89778,89899,89969,90453,90788,91004,90858,90931,90955,90983,90998,90591,90300,89980,89845,89422,89115,89006,89434,89454,89377,88942,88824,,,97168,96928,96651,96252,95805,94647,93766,93311,93698,94066,94350,94171,93938,93828,94173,94555,94922,94885,94953,94991,94968,94990,94889,94706,94457,94143,94526,95036,95522,95901,96143,96628,96928,96587,96084,95801,96061,96384,96349,96296,96356,96533,96723,96978,97274,97555,97667,97791,98004,98362,98464,98780,99235,99907,100597,101019,101327,101520,101752,101913,102068,102350,102686,103069,103437,103889,104192,104401,104588,104774,104851,105066,105517,106045,106268,106469,106720,107158,107807,108366,109075,109487,109884,109978,110344,110814,,113654,115270,116216,117265,118197,118838,119650,120198,120887,121058,123380,125615,128849,130133,131623,132304,133439,134524,135695,136162,136600,137279,138221
